<Identification>,Filename,BuilderRawFirst5,BuilderAssignedCode
pre-2000-single_EX-1209,pre-2000-single_EX-1209.H2K,,1000
pre-2000-single_EX-1210,pre-2000-single_EX-1210.H2K,,1000
pre-2000-single_EX-1211,pre-2000-single_EX-1211.H2K,,1000
pre-2000-single_EX-1212,pre-2000-single_EX-1212.H2K,,1000
pre-2000-single_EX-1213,pre-2000-single_EX-1213.H2K,,1000
pre-2000-single_EX-1214,pre-2000-single_EX-1214.H2K,,1000
pre-2000-single_EX-1215,pre-2000-single_EX-1215.H2K,,1000
pre-2000-single_EX-1216,pre-2000-single_EX-1216.H2K,,1000
pre-2000-single_EX-1217,pre-2000-single_EX-1217.H2K,,1000
pre-2000-single_EX-1218,pre-2000-single_EX-1218.H2K,,1000
pre-2000-single_EX-1219,pre-2000-single_EX-1219.H2K,,1000
pre-2000-single_EX-1220,pre-2000-single_EX-1220.H2K,,1000
pre-2000-single_EX-1221,pre-2000-single_EX-1221.H2K,,1000
pre-2000-single_EX-1222,pre-2000-single_EX-1222.H2K,,1000
pre-2000-single_EX-1223,pre-2000-single_EX-1223.H2K,,1000
pre-2000-single_EX-1224,pre-2000-single_EX-1224.H2K,,1000
pre-2000-single_EX-1225,pre-2000-single_EX-1225.H2K,,1000
pre-2000-single_EX-1226,pre-2000-single_EX-1226.H2K,,1000
pre-2000-single_EX-1227,pre-2000-single_EX-1227.H2K,,1000
pre-2000-single_EX-1228,pre-2000-single_EX-1228.H2K,,1000
pre-2000-single_EX-1229,pre-2000-single_EX-1229.H2K,,1000
pre-2000-single_EX-1230,pre-2000-single_EX-1230.H2K,,1000
pre-2000-single_EX-1231,pre-2000-single_EX-1231.H2K,,1000
pre-2000-single_EX-1232,pre-2000-single_EX-1232.H2K,,1000
pre-2000-single_EX-1233,pre-2000-single_EX-1233.H2K,,1000
pre-2000-single_EX-1234,pre-2000-single_EX-1234.H2K,,1000
pre-2000-single_EX-1235,pre-2000-single_EX-1235.H2K,,1000
pre-2000-single_EX-1236,pre-2000-single_EX-1236.H2K,,1000
pre-2000-single_EX-1237,pre-2000-single_EX-1237.H2K,,1000
pre-2000-single_EX-1238,pre-2000-single_EX-1238.H2K,,1000
pre-2000-single_EX-1239,pre-2000-single_EX-1239.H2K,,1000
pre-2000-single_EX-1240,pre-2000-single_EX-1240.H2K,,1000
pre-2000-single_EX-1241,pre-2000-single_EX-1241.H2K,,1000
pre-2000-single_EX-1242,pre-2000-single_EX-1242.H2K,,1000
pre-2000-single_EX-1243,pre-2000-single_EX-1243.H2K,,1000
pre-2000-single_EX-1244,pre-2000-single_EX-1244.H2K,,1000
pre-2000-single_EX-1245,pre-2000-single_EX-1245.H2K,,1000
pre-2000-single_EX-1246,pre-2000-single_EX-1246.H2K,,1000
pre-2000-single_EX-1247,pre-2000-single_EX-1247.H2K,,1000
pre-2000-single_EX-1248,pre-2000-single_EX-1248.H2K,,1000
pre-2000-single_EX-1249,pre-2000-single_EX-1249.H2K,,1000
pre-2000-single_EX-1250,pre-2000-single_EX-1250.H2K,,1000
pre-2000-single_EX-1251,pre-2000-single_EX-1251.H2K,,1000
pre-2000-single_EX-1252,pre-2000-single_EX-1252.H2K,,1000
pre-2000-single_EX-1253,pre-2000-single_EX-1253.H2K,,1000
pre-2000-single_EX-1254,pre-2000-single_EX-1254.H2K,,1000
pre-2000-single_EX-1255,pre-2000-single_EX-1255.H2K,,1000
pre-2000-single_EX-1256,pre-2000-single_EX-1256.H2K,,1000
pre-2000-single_EX-1257,pre-2000-single_EX-1257.H2K,,1000
pre-2000-single_EX-1258,pre-2000-single_EX-1258.H2K,,1000
pre-2000-single_EX-1259,pre-2000-single_EX-1259.H2K,,1000
pre-2000-single_EX-1260,pre-2000-single_EX-1260.H2K,,1000
pre-2000-single_EX-1261,pre-2000-single_EX-1261.H2K,,1000
pre-2000-single_EX-1262,pre-2000-single_EX-1262.H2K,,1000
pre-2000-single_EX-1263,pre-2000-single_EX-1263.H2K,,1000
pre-2000-single_EX-1264,pre-2000-single_EX-1264.H2K,,1000
pre-2000-single_EX-1265,pre-2000-single_EX-1265.H2K,,1000
pre-2000-single_EX-1266,pre-2000-single_EX-1266.H2K,,1000
pre-2000-single_EX-1267,pre-2000-single_EX-1267.H2K,,1000
pre-2000-single_EX-1268,pre-2000-single_EX-1268.H2K,,1000
pre-2000-single_EX-1269,pre-2000-single_EX-1269.H2K,,1000
pre-2000-single_EX-1270,pre-2000-single_EX-1270.H2K,,1000
pre-2000-single_EX-1271,pre-2000-single_EX-1271.H2K,,1000
pre-2000-single_EX-1272,pre-2000-single_EX-1272.H2K,,1000
pre-2000-single_EX-1273,pre-2000-single_EX-1273.H2K,,1000
pre-2000-single_EX-1274,pre-2000-single_EX-1274.H2K,,1000
pre-2000-single_EX-1275,pre-2000-single_EX-1275.H2K,,1000
pre-2000-single_EX-1276,pre-2000-single_EX-1276.H2K,,1000
pre-2000-single_EX-1277,pre-2000-single_EX-1277.H2K,,1000
pre-2000-single_EX-1278,pre-2000-single_EX-1278.H2K,,1000
pre-2000-single_EX-1279,pre-2000-single_EX-1279.H2K,,1000
pre-2000-single_EX-1280,pre-2000-single_EX-1280.H2K,,1000
pre-2000-single_EX-1281,pre-2000-single_EX-1281.H2K,,1000
pre-2000-single_EX-1282,pre-2000-single_EX-1282.H2K,,1000
pre-2000-single_EX-1283,pre-2000-single_EX-1283.H2K,,1000
pre-2000-single_EX-1284,pre-2000-single_EX-1284.H2K,,1000
pre-2000-single_EX-1285,pre-2000-single_EX-1285.H2K,,1000
pre-2000-single_EX-1286,pre-2000-single_EX-1286.H2K,,1000
pre-2000-single_EX-1287,pre-2000-single_EX-1287.H2K,,1000
pre-2000-single_EX-1288,pre-2000-single_EX-1288.H2K,,1000
pre-2000-single_EX-1289,pre-2000-single_EX-1289.H2K,,1000
pre-2000-single_EX-1290,pre-2000-single_EX-1290.H2K,,1000
pre-2000-single_EX-1291,pre-2000-single_EX-1291.H2K,,1000
pre-2000-single_EX-1292,pre-2000-single_EX-1292.H2K,,1000
pre-2000-single_EX-1293,pre-2000-single_EX-1293.H2K,,1000
pre-2000-single_EX-1294,pre-2000-single_EX-1294.H2K,,1000
pre-2000-single_EX-1295,pre-2000-single_EX-1295.H2K,,1000
pre-2000-single_EX-1296,pre-2000-single_EX-1296.H2K,,1000
pre-2000-single_EX-1297,pre-2000-single_EX-1297.H2K,,1000
pre-2000-single_EX-1298,pre-2000-single_EX-1298.H2K,,1000
pre-2000-single_EX-1299,pre-2000-single_EX-1299.H2K,,1000
pre-2000-single_EX-1300,pre-2000-single_EX-1300.H2K,,1000
pre-2000-single_EX-1301,pre-2000-single_EX-1301.H2K,,1000
pre-2000-single_EX-1302,pre-2000-single_EX-1302.H2K,,1000
pre-2000-single_EX-1303,pre-2000-single_EX-1303.H2K,,1000
pre-2000-single_EX-1304,pre-2000-single_EX-1304.H2K,,1000
pre-2000-single_EX-1305,pre-2000-single_EX-1305.H2K,,1000
pre-2000-single_EX-1306,pre-2000-single_EX-1306.H2K,,1000
pre-2000-single_EX-1307,pre-2000-single_EX-1307.H2K,,1000
pre-2000-single_EX-1308,pre-2000-single_EX-1308.H2K,,1000
pre-2000-single_EX-1309,pre-2000-single_EX-1309.H2K,,1000
pre-2000-single_EX-1310,pre-2000-single_EX-1310.H2K,,1000
pre-2000-single_EX-1311,pre-2000-single_EX-1311.H2K,,1000
pre-2000-single_EX-1312,pre-2000-single_EX-1312.H2K,,1000
pre-2000-single_EX-1313,pre-2000-single_EX-1313.H2K,,1000
pre-2000-single_EX-1314,pre-2000-single_EX-1314.H2K,,1000
pre-2000-single_EX-1315,pre-2000-single_EX-1315.H2K,,1000
pre-2000-single_EX-1316,pre-2000-single_EX-1316.H2K,,1000
pre-2000-single_EX-1317,pre-2000-single_EX-1317.H2K,,1000
pre-2000-single_EX-1318,pre-2000-single_EX-1318.H2K,,1000
pre-2000-single_EX-1319,pre-2000-single_EX-1319.H2K,,1000
pre-2000-single_EX-1320,pre-2000-single_EX-1320.H2K,,1000
pre-2000-single_EX-1321,pre-2000-single_EX-1321.H2K,,1000
pre-2000-single_EX-1322,pre-2000-single_EX-1322.H2K,,1000
pre-2000-single_EX-1323,pre-2000-single_EX-1323.H2K,,1000
pre-2000-single_EX-1324,pre-2000-single_EX-1324.H2K,,1000
pre-2000-single_EX-1325,pre-2000-single_EX-1325.H2K,,1000
pre-2000-single_EX-1326,pre-2000-single_EX-1326.H2K,,1000
pre-2000-single_EX-1327,pre-2000-single_EX-1327.H2K,,1000
pre-2000-single_EX-1328,pre-2000-single_EX-1328.H2K,,1000
pre-2000-single_EX-1329,pre-2000-single_EX-1329.H2K,,1000
pre-2000-single_EX-1330,pre-2000-single_EX-1330.H2K,,1000
pre-2000-single_EX-1331,pre-2000-single_EX-1331.H2K,,1000
pre-2000-single_EX-1332,pre-2000-single_EX-1332.H2K,,1000
pre-2000-single_EX-1333,pre-2000-single_EX-1333.H2K,,1000
pre-2000-single_EX-1334,pre-2000-single_EX-1334.H2K,,1000
pre-2000-single_EX-1335,pre-2000-single_EX-1335.H2K,,1000
pre-2000-single_EX-1336,pre-2000-single_EX-1336.H2K,,1000
pre-2000-single_EX-1337,pre-2000-single_EX-1337.H2K,,1000
pre-2000-single_EX-1338,pre-2000-single_EX-1338.H2K,,1000
pre-2000-single_EX-1339,pre-2000-single_EX-1339.H2K,,1000
pre-2000-single_EX-1340,pre-2000-single_EX-1340.H2K,,1000
pre-2000-single_EX-1341,pre-2000-single_EX-1341.H2K,,1000
pre-2000-single_EX-1342,pre-2000-single_EX-1342.H2K,,1000
pre-2000-single_EX-1343,pre-2000-single_EX-1343.H2K,,1000
pre-2000-single_EX-1344,pre-2000-single_EX-1344.H2K,,1000
pre-2000-single_EX-1345,pre-2000-single_EX-1345.H2K,,1000
pre-2000-single_EX-1346,pre-2000-single_EX-1346.H2K,,1000
pre-2000-single_EX-1347,pre-2000-single_EX-1347.H2K,,1000
pre-2000-single_EX-1348,pre-2000-single_EX-1348.H2K,,1000
pre-2000-single_EX-1349,pre-2000-single_EX-1349.H2K,,1000
pre-2000-single_EX-1350,pre-2000-single_EX-1350.H2K,,1000
pre-2000-single_EX-1351,pre-2000-single_EX-1351.H2K,,1000
pre-2000-single_EX-1352,pre-2000-single_EX-1352.H2K,,1000
pre-2000-single_EX-1353,pre-2000-single_EX-1353.H2K,,1000
pre-2000-single_EX-1354,pre-2000-single_EX-1354.H2K,,1000
pre-2000-single_EX-1355,pre-2000-single_EX-1355.H2K,,1000
pre-2000-single_EX-1356,pre-2000-single_EX-1356.H2K,,1000
pre-2000-single_EX-1357,pre-2000-single_EX-1357.H2K,,1000
pre-2000-single_EX-1358,pre-2000-single_EX-1358.H2K,,1000
pre-2000-single_EX-1359,pre-2000-single_EX-1359.H2K,,1000
pre-2000-single_EX-1360,pre-2000-single_EX-1360.H2K,,1000
pre-2000-single_EX-1361,pre-2000-single_EX-1361.H2K,,1000
pre-2000-single_EX-1362,pre-2000-single_EX-1362.H2K,,1000
pre-2000-single_EX-1363,pre-2000-single_EX-1363.H2K,,1000
pre-2000-single_EX-1364,pre-2000-single_EX-1364.H2K,,1000
pre-2000-single_EX-1365,pre-2000-single_EX-1365.H2K,,1000
pre-2000-single_EX-1366,pre-2000-single_EX-1366.H2K,,1000
pre-2000-single_EX-1367,pre-2000-single_EX-1367.H2K,,1000
pre-2000-single_EX-1368,pre-2000-single_EX-1368.H2K,,1000
pre-2000-single_EX-1369,pre-2000-single_EX-1369.H2K,,1000
pre-2000-single_EX-1370,pre-2000-single_EX-1370.H2K,,1000
pre-2000-single_EX-1371,pre-2000-single_EX-1371.H2K,,1000
pre-2000-single_EX-1372,pre-2000-single_EX-1372.H2K,,1000
pre-2000-single_EX-1373,pre-2000-single_EX-1373.H2K,,1000
pre-2000-single_EX-1374,pre-2000-single_EX-1374.H2K,,1000
pre-2000-single_EX-1375,pre-2000-single_EX-1375.H2K,,1000
pre-2000-single_EX-1376,pre-2000-single_EX-1376.H2K,,1000
pre-2000-single_EX-1377,pre-2000-single_EX-1377.H2K,,1000
pre-2000-single_EX-1378,pre-2000-single_EX-1378.H2K,,1000
pre-2000-single_EX-1379,pre-2000-single_EX-1379.H2K,,1000
pre-2000-single_EX-1380,pre-2000-single_EX-1380.H2K,,1000
pre-2000-single_EX-1381,pre-2000-single_EX-1381.H2K,,1000
pre-2000-single_EX-1382,pre-2000-single_EX-1382.H2K,,1000
pre-2000-single_EX-1383,pre-2000-single_EX-1383.H2K,,1000
pre-2000-single_EX-1384,pre-2000-single_EX-1384.H2K,,1000
pre-2000-single_EX-1385,pre-2000-single_EX-1385.H2K,,1000
pre-2000-single_EX-1386,pre-2000-single_EX-1386.H2K,,1000
pre-2000-single_EX-1387,pre-2000-single_EX-1387.H2K,,1000
pre-2000-single_EX-1388,pre-2000-single_EX-1388.H2K,,1000
pre-2000-single_EX-1389,pre-2000-single_EX-1389.H2K,,1000
pre-2000-single_EX-1390,pre-2000-single_EX-1390.H2K,,1000
pre-2000-single_EX-1391,pre-2000-single_EX-1391.H2K,,1000
pre-2000-single_EX-1392,pre-2000-single_EX-1392.H2K,,1000
pre-2000-single_EX-1393,pre-2000-single_EX-1393.H2K,,1000
pre-2000-single_EX-1394,pre-2000-single_EX-1394.H2K,,1000
pre-2000-single_EX-1395,pre-2000-single_EX-1395.H2K,,1000
pre-2000-single_EX-1396,pre-2000-single_EX-1396.H2K,,1000
pre-2000-single_EX-1397,pre-2000-single_EX-1397.H2K,,1000
pre-2000-single_EX-1398,pre-2000-single_EX-1398.H2K,,1000
pre-2000-single_EX-1399,pre-2000-single_EX-1399.H2K,,1000
pre-2000-single_EX-1400,pre-2000-single_EX-1400.H2K,,1000
pre-2000-single_EX-1401,pre-2000-single_EX-1401.H2K,,1000
pre-2000-single_EX-1402,pre-2000-single_EX-1402.H2K,,1000
pre-2000-single_EX-1403,pre-2000-single_EX-1403.H2K,,1000
pre-2000-single_EX-1404,pre-2000-single_EX-1404.H2K,,1000
pre-2000-single_EX-1405,pre-2000-single_EX-1405.H2K,,1000
pre-2000-single_EX-1406,pre-2000-single_EX-1406.H2K,,1000
pre-2000-single_EX-1407,pre-2000-single_EX-1407.H2K,,1000
pre-2000-single_EX-1408,pre-2000-single_EX-1408.H2K,,1000
pre-2000-single_EX-1409,pre-2000-single_EX-1409.H2K,,1000
pre-2000-single_EX-1410,pre-2000-single_EX-1410.H2K,,1000
pre-2000-single_EX-1411,pre-2000-single_EX-1411.H2K,,1000
pre-2000-single_EX-1412,pre-2000-single_EX-1412.H2K,,1000
pre-2000-single_EX-1413,pre-2000-single_EX-1413.H2K,,1000
pre-2000-single_EX-1414,pre-2000-single_EX-1414.H2K,,1000
pre-2000-single_EX-1415,pre-2000-single_EX-1415.H2K,,1000
pre-2000-single_EX-1416,pre-2000-single_EX-1416.H2K,,1000
pre-2000-single_EX-1417,pre-2000-single_EX-1417.H2K,,1000
pre-2000-single_EX-1418,pre-2000-single_EX-1418.H2K,,1000
pre-2000-single_EX-1419,pre-2000-single_EX-1419.H2K,,1000
pre-2000-single_EX-1420,pre-2000-single_EX-1420.H2K,,1000
pre-2000-single_EX-1421,pre-2000-single_EX-1421.H2K,,1000
pre-2000-single_EX-1422,pre-2000-single_EX-1422.H2K,,1000
pre-2000-single_EX-1423,pre-2000-single_EX-1423.H2K,,1000
pre-2000-single_EX-1424,pre-2000-single_EX-1424.H2K,,1000
pre-2000-single_EX-1425,pre-2000-single_EX-1425.H2K,,1000
pre-2000-single_EX-1426,pre-2000-single_EX-1426.H2K,,1000
pre-2000-single_EX-1427,pre-2000-single_EX-1427.H2K,,1000
pre-2000-single_EX-1428,pre-2000-single_EX-1428.H2K,,1000
pre-2000-single_EX-1429,pre-2000-single_EX-1429.H2K,,1000
pre-2000-single_EX-1430,pre-2000-single_EX-1430.H2K,,1000
pre-2000-single_EX-1431,pre-2000-single_EX-1431.H2K,,1000
pre-2000-single_EX-1432,pre-2000-single_EX-1432.H2K,,1000
pre-2000-single_EX-1433,pre-2000-single_EX-1433.H2K,,1000
pre-2000-single_EX-1434,pre-2000-single_EX-1434.H2K,,1000
pre-2000-single_EX-1435,pre-2000-single_EX-1435.H2K,,1000
pre-2000-single_EX-1436,pre-2000-single_EX-1436.H2K,,1000
pre-2000-single_EX-1437,pre-2000-single_EX-1437.H2K,,1000
pre-2000-single_EX-1438,pre-2000-single_EX-1438.H2K,,1000
pre-2000-single_EX-1439,pre-2000-single_EX-1439.H2K,,1000
pre-2000-single_EX-1440,pre-2000-single_EX-1440.H2K,,1000
pre-2000-single_EX-1441,pre-2000-single_EX-1441.H2K,,1000
pre-2000-single_EX-1442,pre-2000-single_EX-1442.H2K,,1000
pre-2000-single_EX-1443,pre-2000-single_EX-1443.H2K,,1000
pre-2000-single_EX-1444,pre-2000-single_EX-1444.H2K,,1000
pre-2000-single_EX-1445,pre-2000-single_EX-1445.H2K,,1000
pre-2000-single_EX-1446,pre-2000-single_EX-1446.H2K,,1000
pre-2000-single_EX-1447,pre-2000-single_EX-1447.H2K,,1000
pre-2000-single_EX-1448,pre-2000-single_EX-1448.H2K,,1000
pre-2000-single_EX-1449,pre-2000-single_EX-1449.H2K,,1000
pre-2000-single_EX-1450,pre-2000-single_EX-1450.H2K,,1000
pre-2000-single_EX-1451,pre-2000-single_EX-1451.H2K,,1000
pre-2000-single_EX-1452,pre-2000-single_EX-1452.H2K,,1000
pre-2000-single_EX-1453,pre-2000-single_EX-1453.H2K,,1000
pre-2000-single_EX-1454,pre-2000-single_EX-1454.H2K,,1000
pre-2000-single_EX-1455,pre-2000-single_EX-1455.H2K,,1000
pre-2000-single_EX-1456,pre-2000-single_EX-1456.H2K,,1000
pre-2000-single_EX-1457,pre-2000-single_EX-1457.H2K,,1000
pre-2000-single_EX-1458,pre-2000-single_EX-1458.H2K,,1000
pre-2000-single_EX-1459,pre-2000-single_EX-1459.H2K,,1000
pre-2000-single_EX-1460,pre-2000-single_EX-1460.H2K,,1000
pre-2000-single_EX-1461,pre-2000-single_EX-1461.H2K,,1000
pre-2000-single_EX-1462,pre-2000-single_EX-1462.H2K,,1000
pre-2000-single_EX-1463,pre-2000-single_EX-1463.H2K,,1000
pre-2000-single_EX-1464,pre-2000-single_EX-1464.H2K,,1000
pre-2000-single_EX-1465,pre-2000-single_EX-1465.H2K,,1000
pre-2000-single_EX-1466,pre-2000-single_EX-1466.H2K,,1000
pre-2000-single_EX-1467,pre-2000-single_EX-1467.H2K,,1000
pre-2000-single_EX-1468,pre-2000-single_EX-1468.H2K,,1000
pre-2000-single_EX-1469,pre-2000-single_EX-1469.H2K,,1000
pre-2000-single_EX-1470,pre-2000-single_EX-1470.H2K,,1000
pre-2000-single_EX-1471,pre-2000-single_EX-1471.H2K,,1000
pre-2000-single_EX-1472,pre-2000-single_EX-1472.H2K,,1000
pre-2000-single_EX-1473,pre-2000-single_EX-1473.H2K,,1000
pre-2000-single_EX-1474,pre-2000-single_EX-1474.H2K,,1000
pre-2000-single_EX-1475,pre-2000-single_EX-1475.H2K,,1000
pre-2000-single_EX-1476,pre-2000-single_EX-1476.H2K,,1000
pre-2000-single_EX-1477,pre-2000-single_EX-1477.H2K,,1000
pre-2000-single_EX-1478,pre-2000-single_EX-1478.H2K,,1000
pre-2000-single_EX-1479,pre-2000-single_EX-1479.H2K,,1000
pre-2000-single_EX-1480,pre-2000-single_EX-1480.H2K,,1000
pre-2000-single_EX-1481,pre-2000-single_EX-1481.H2K,,1000
pre-2000-single_EX-1482,pre-2000-single_EX-1482.H2K,,1000
pre-2000-single_EX-1483,pre-2000-single_EX-1483.H2K,,1000
pre-2000-single_EX-1484,pre-2000-single_EX-1484.H2K,,1000
pre-2000-single_EX-1485,pre-2000-single_EX-1485.H2K,,1000
pre-2000-single_EX-1486,pre-2000-single_EX-1486.H2K,,1000
pre-2000-single_EX-1487,pre-2000-single_EX-1487.H2K,,1000
pre-2000-single_EX-1488,pre-2000-single_EX-1488.H2K,,1000
pre-2000-single_EX-1489,pre-2000-single_EX-1489.H2K,,1000
pre-2000-single_EX-1490,pre-2000-single_EX-1490.H2K,,1000
pre-2000-single_EX-1491,pre-2000-single_EX-1491.H2K,,1000
pre-2000-single_EX-1492,pre-2000-single_EX-1492.H2K,,1000
pre-2000-single_EX-1493,pre-2000-single_EX-1493.H2K,,1000
pre-2000-single_EX-1494,pre-2000-single_EX-1494.H2K,,1000
pre-2000-single_EX-1495,pre-2000-single_EX-1495.H2K,,1000
pre-2000-single_EX-1496,pre-2000-single_EX-1496.H2K,,1000
pre-2000-single_EX-1497,pre-2000-single_EX-1497.H2K,,1000
pre-2000-single_EX-1498,pre-2000-single_EX-1498.H2K,,1000
pre-2000-single_EX-1499,pre-2000-single_EX-1499.H2K,,1000
pre-2000-single_EX-1500,pre-2000-single_EX-1500.H2K,,1000
pre-2000-single_EX-1501,pre-2000-single_EX-1501.H2K,,1000
pre-2000-single_EX-1502,pre-2000-single_EX-1502.H2K,,1000
pre-2000-single_EX-1503,pre-2000-single_EX-1503.H2K,,1000
pre-2000-single_EX-1504,pre-2000-single_EX-1504.H2K,,1000
pre-2000-single_EX-1505,pre-2000-single_EX-1505.H2K,,1000
pre-2000-single_EX-1506,pre-2000-single_EX-1506.H2K,,1000
pre-2000-single_EX-1507,pre-2000-single_EX-1507.H2K,,1000
pre-2000-single_EX-1508,pre-2000-single_EX-1508.H2K,,1000
pre-2000-single_EX-1509,pre-2000-single_EX-1509.H2K,,1000
pre-2000-single_EX-1510,pre-2000-single_EX-1510.H2K,,1000
pre-2000-single_EX-1511,pre-2000-single_EX-1511.H2K,,1000
pre-2000-single_EX-1512,pre-2000-single_EX-1512.H2K,,1000
pre-2000-single_EX-1513,pre-2000-single_EX-1513.H2K,,1000
pre-2000-single_EX-1514,pre-2000-single_EX-1514.H2K,,1000
pre-2000-single_EX-1515,pre-2000-single_EX-1515.H2K,,1000
pre-2000-single_EX-1516,pre-2000-single_EX-1516.H2K,,1000
pre-2000-single_EX-1517,pre-2000-single_EX-1517.H2K,,1000
pre-2000-single_EX-1518,pre-2000-single_EX-1518.H2K,,1000
pre-2000-single_EX-1519,pre-2000-single_EX-1519.H2K,,1000
pre-2000-single_EX-1520,pre-2000-single_EX-1520.H2K,,1000
pre-2000-single_EX-1521,pre-2000-single_EX-1521.H2K,,1000
pre-2000-single_EX-1522,pre-2000-single_EX-1522.H2K,,1000
pre-2000-single_EX-1523,pre-2000-single_EX-1523.H2K,,1000
pre-2000-single_EX-1524,pre-2000-single_EX-1524.H2K,,1000
pre-2000-single_EX-1525,pre-2000-single_EX-1525.H2K,,1000
pre-2000-single_EX-1526,pre-2000-single_EX-1526.H2K,,1000
pre-2000-single_EX-1527,pre-2000-single_EX-1527.H2K,,1000
pre-2000-single_EX-1528,pre-2000-single_EX-1528.H2K,,1000
pre-2000-single_EX-1529,pre-2000-single_EX-1529.H2K,,1000
pre-2000-single_EX-1530,pre-2000-single_EX-1530.H2K,,1000
pre-2000-single_EX-1531,pre-2000-single_EX-1531.H2K,,1000
pre-2000-single_EX-1532,pre-2000-single_EX-1532.H2K,,1000
pre-2000-single_EX-1533,pre-2000-single_EX-1533.H2K,,1000
pre-2000-single_EX-1534,pre-2000-single_EX-1534.H2K,,1000
pre-2000-single_EX-1535,pre-2000-single_EX-1535.H2K,,1000
pre-2000-single_EX-1536,pre-2000-single_EX-1536.H2K,,1000
pre-2000-single_EX-1537,pre-2000-single_EX-1537.H2K,,1000
pre-2000-single_EX-1538,pre-2000-single_EX-1538.H2K,,1000
pre-2000-single_EX-1539,pre-2000-single_EX-1539.H2K,,1000
pre-2000-single_EX-1540,pre-2000-single_EX-1540.H2K,,1000
pre-2000-single_EX-1541,pre-2000-single_EX-1541.H2K,,1000
pre-2000-single_EX-1542,pre-2000-single_EX-1542.H2K,,1000
pre-2000-single_EX-1543,pre-2000-single_EX-1543.H2K,,1000
pre-2000-single_EX-1544,pre-2000-single_EX-1544.H2K,,1000
pre-2000-single_EX-1545,pre-2000-single_EX-1545.H2K,,1000
pre-2000-single_EX-1546,pre-2000-single_EX-1546.H2K,,1000
pre-2000-single_EX-1547,pre-2000-single_EX-1547.H2K,,1000
pre-2000-single_EX-1548,pre-2000-single_EX-1548.H2K,,1000
pre-2000-single_EX-1549,pre-2000-single_EX-1549.H2K,,1000
pre-2000-single_EX-1550,pre-2000-single_EX-1550.H2K,,1000
pre-2000-single_EX-1551,pre-2000-single_EX-1551.H2K,,1000
pre-2000-single_EX-1552,pre-2000-single_EX-1552.H2K,,1000
pre-2000-single_EX-1553,pre-2000-single_EX-1553.H2K,,1000
pre-2000-single_EX-1554,pre-2000-single_EX-1554.H2K,,1000
pre-2000-single_EX-1555,pre-2000-single_EX-1555.H2K,,1000
pre-2000-single_EX-1556,pre-2000-single_EX-1556.H2K,,1000
pre-2000-single_EX-1557,pre-2000-single_EX-1557.H2K,,1000
pre-2000-single_EX-1558,pre-2000-single_EX-1558.H2K,,1000
pre-2000-single_EX-1559,pre-2000-single_EX-1559.H2K,,1000
pre-2000-single_EX-1560,pre-2000-single_EX-1560.H2K,,1000
pre-2000-single_EX-1561,pre-2000-single_EX-1561.H2K,,1000
pre-2000-single_EX-1562,pre-2000-single_EX-1562.H2K,,1000
pre-2000-single_EX-1563,pre-2000-single_EX-1563.H2K,,1000
pre-2000-single_EX-1564,pre-2000-single_EX-1564.H2K,,1000
pre-2000-single_EX-1565,pre-2000-single_EX-1565.H2K,,1000
pre-2000-single_EX-1566,pre-2000-single_EX-1566.H2K,,1000
pre-2000-single_EX-1567,pre-2000-single_EX-1567.H2K,,1000
pre-2000-single_EX-1568,pre-2000-single_EX-1568.H2K,,1000
pre-2000-single_EX-1569,pre-2000-single_EX-1569.H2K,,1000
pre-2000-single_EX-1570,pre-2000-single_EX-1570.H2K,,1000
